"Time [s]","LVDT # 2 (195619) (AVG) []","LVDT # 2 (195619) (RMS) []","LVDT # 2 (195619) (MIN) []","LVDT # 2 (195619) (MAX) []","LVDT # 2 (195619) []","LVDT #1 (195620) (AVG) []","LVDT #1 (195620) (RMS) []","LVDT #1 (195620) (MIN) []","LVDT #1 (195620) (MAX) []","LVDT #1 (195620) []","LVDT #3 (196487) (AVG) []","LVDT #3 (196487) (RMS) []","LVDT #3 (196487) (MIN) []","LVDT #3 (196487) (MAX) []","LVDT #3 (196487) []","LVDT #4 (196488) (AVG) []","LVDT #4 (196488) (RMS) []","LVDT #4 (196488) (MIN) []","LVDT #4 (196488) (MAX) []","LVDT #4 (196488) []","LVDT #5 (194513) (AVG) []","LVDT #5 (194513) (RMS) []","LVDT #5 (194513) (MIN) []","LVDT #5 (194513) (MAX) []","LVDT #5 (194513) []","LVDT #7 (198068) (AVG) []","LVDT #7 (198068) (RMS) []","LVDT #7 (198068) (MIN) []","LVDT #7 (198068) (MAX) []","LVDT #7 (198068) []","LVDT #8 (198067) (AVG) []","LVDT #8 (198067) (RMS) []","LVDT #8 (198067) (MIN) []","LVDT #8 (198067) (MAX) []","LVDT #8 (198067) []","channel 1 (AVG) [mA]","channel 1 (RMS) [mA]","channel 1 (MIN) [mA]","channel 1 (MAX) [mA]","channel 1 [mA]","channel 2 (AVG) [mA]","channel 2 (RMS) [mA]","channel 2 (MIN) [mA]","channel 2 (MAX) [mA]","channel 2 [mA]","channel 3 (AVG) [mA]","channel 3 (RMS) [mA]","channel 3 (MIN) [mA]","channel 3 (MAX) [mA]","channel 3 [mA]","channel 4 (AVG) [mA]","channel 4 (RMS) [mA]","channel 4 (MIN) [mA]","channel 4 (MAX) [mA]","channel 4 [mA]","channel 5 (AVG) [mA]","channel 5 (RMS) [mA]","channel 5 (MIN) [mA]","channel 5 (MAX) [mA]","channel 5 [mA]","channel 6 (AVG) [mA]","channel 6 (RMS) [mA]","channel 6 (MIN) [mA]","channel 6 (MAX) [mA]","channel 6 [mA]","channel 7 (AVG) [mA]","channel 7 (RMS) [mA]","channel 7 (MIN) [mA]","channel 7 (MAX) [mA]","channel 7 [mA]","channel 8 (AVG) [mA]","channel 8 (RMS) [mA]","channel 8 (MIN) [mA]","channel 8 (MAX) [mA]","channel 8 [mA]"
9.860,,,,,-0.926082343345,,,,,-0.250320408713,,,,,-1.364011680130,,,,,-2.456033817541,,,,,-2.927596561987,,,,,-4.399089024373,,,,,-5.740626315854,,,,,-2.031099796295,,,,,-7.507749557495,,,,,-5.548799514771,,,,,-10.013249874115,,,,,-7.892800331116,,,,,0.000000000000,,,,,-8.934549808502,,,,,-11.636249542236
9.961,,,,,-0.924392503508,,,,,-0.249790563529,,,,,-1.364011680130,,,,,-2.454905525153,,,,,-2.926557990847,,,,,-4.399138093288,,,,,-5.740823684564,,,,,-2.026800632477,,,,,-7.494050025940,,,,,-5.548799514771,,,,,-10.008649826050,,,,,-7.890000343323,,,,,0.000000000000,,,,,-8.934649467468,,,,,-11.636649608612
10.062,,,,,-0.925527337125,,,,,-0.249950762949,,,,,-1.364159138622,,,,,-2.456941293506,,,,,-2.927411203922,,,,,-4.398892044375,,,,,-5.740774283576,,,,,-2.028100490570,,,,,-7.503250122070,,,,,-5.549399375916,,,,,-10.016949653625,,,,,-7.892300605774,,,,,0.000000000000,,,,,-8.934149742126,,,,,-11.636549472809
10.163,,,,,-0.925293006393,,,,,-0.250628583972,,,,,-1.364109907647,,,,,-2.455322479892,,,,,-2.928857987288,,,,,-4.399236700677,,,,,-5.740527513878,,,,,-2.033600330353,,,,,-7.501350402832,,,,,-5.549199104309,,,,,-10.010349750519,,,,,-7.896201133728,,,,,0.000000000000,,,,,-8.934849739075,,,,,-11.636049270630
10.263,,,,,-0.925934357371,,,,,-0.250049374331,,,,,-1.364183754110,,,,,-2.453850799254,,,,,-2.930119058852,,,,,-4.399876709585,,,,,-5.740034209723,,,,,-2.028900623322,,,,,-7.506549835205,,,,,-5.549499511719,,,,,-10.004349708557,,,,,-7.899600982666,,,,,0.000000000000,,,,,-8.936149597168,,,,,-11.635049343109
10.364,,,,,-0.924626834239,,,,,-0.250443702324,,,,,-1.364331212602,,,,,-2.457603625816,,,,,-2.929785131347,,,,,-4.400024385889,,,,,-5.739935642990,,,,,-2.032100200653,,,,,-7.495949745178,,,,,-5.550099372864,,,,,-10.019649982452,,,,,-7.898700714111,,,,,0.000000000000,,,,,-8.936449527740,,,,,-11.634849548340
10.465,,,,,-0.926575825984,,,,,-0.250677830896,,,,,-1.364429674552,,,,,-2.456426211131,,,,,-2.928301559358,,,,,-4.399827405891,,,,,-5.740083610712,,,,,-2.033999919891,,,,,-7.511750221252,,,,,-5.550499916077,,,,,-10.014849662781,,,,,-7.894701004028,,,,,0.000000000000,,,,,-8.936049461365,,,,,-11.635149478912
10.567,,,,,-0.926588177754,,,,,-0.250098621255,,,,,-1.364380443577,,,,,-2.452747068015,,,,,-2.926743702648,,,,,-4.399729033282,,,,,-5.740626315854,,,,,-2.029300212860,,,,,-7.511850357056,,,,,-5.550299644470,,,,,-9.999849796295,,,,,-7.890501022339,,,,,0.000000000000,,,,,-8.935849666595,,,,,-11.636249542236
10.598,-0.925513750177,0.925514149199,-0.926588177754,-0.924034772708,,-0.250187359745,0.250187532799,-0.250677830896,-0.249790563529,,-1.364144416216,1.364144428233,-1.364429674552,-1.363839606151,,-2.455435309131,2.455435880093,-2.457603625816,-2.452747068015,,-2.928483238560,2.928483524531,-2.930193343573,-2.926557990847,,-4.399512378762,4.399512395356,-4.400024385889,-4.398892044375,,-5.740320429640,5.740320441587,-5.740823684564,-5.739787675268,,-2.030020236969,2.030021667480,-2.033999919891,-2.026800632477,,-7.503139972687,7.503143310547,-7.511850357056,-7.491149902344,,-5.549339294434,5.549339771271,-5.550499916077,-5.548099517822,,-10.010809898376,10.010811805725,-10.019649982452,-9.999849796295,,-7.895190715790,7.895191669464,-7.899801254272,-7.890000343323,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,-8.935409545898,8.935409545898,-8.936449527740,-8.934149742126,,-11.635629653931,11.635629653931,-11.636649608612,-11.634549617767,
10.668,,,,,-0.924935275593,,,,,-0.250690172011,,,,,-1.364503286581,,,,,-2.457726197644,,,,,-2.927707989067,,,,,-4.399187396983,,,,,-5.740724882588,,,,,-2.034100055695,,,,,-7.498450279236,,,,,-5.550799369812,,,,,-10.020149707794,,,,,-7.893100738525,,,,,0.000000000000,,,,,-8.934749603271,,,,,-11.636449337006
10.768,,,,,-0.925786371397,,,,,-0.250912077003,,,,,-1.364552517556,,,,,-2.455322479892,,,,,-2.929228703417,,,,,-4.399384376980,,,,,-5.740576914866,,,,,-2.035900592804,,,,,-7.505350112915,,,,,-5.550999641418,,,,,-10.010349750519,,,,,-7.897200584412,,,,,0.000000000000,,,,,-8.935149669647,,,,,-11.636149406433
10.870,,,,,-0.925823309072,,,,,-0.250382114285,,,,,-1.364552517556,,,,,-2.454120621016,,,,,-2.930378701637,,,,,-4.400073689583,,,,,-5.740133011700,,,,,-2.031600475311,,,,,-7.505649566650,,,,,-5.550999641418,,,,,-10.005449771881,,,,,-7.900300979614,,,,,0.000000000000,,,,,-8.936549663544,,,,,-11.635249614716
10.971,,,,,-0.926452425915,,,,,-0.250825806736,,,,,-1.364601748531,,,,,-2.457996019406,,,,,-2.930675486783,,,,,-4.400369042190,,,,,-5.739935642990,,,,,-2.035200595856,,,,,-7.510749816895,,,,,-5.551199913025,,,,,-10.021249771118,,,,,-7.901101112366,,,,,0.000000000000,,,,,-8.937149524689,,,,,-11.634849548340
11.070,,,,,-0.924959861498,,,,,-0.250616242858,,,,,-1.364699976048,,,,,-2.456597905256,,,,,-2.928190132277,,,,,-4.400172062193,,,,,-5.739935642990,,,,,-2.033500194550,,,,,-7.498649597168,,,,,-5.551599502563,,,,,-10.015549659729,,,,,-7.894400596619,,,,,0.000000000000,,,,,-8.936749458313,,,,,-11.634849548340
11.171,,,,,-0.926982846230,,,,,-0.250320408713,,,,,-1.364773822511,,,,,-2.453016889777,,,,,-2.926817633632,,,,,-4.400073689583,,,,,-5.740428947144,,,,,-2.031099796295,,,,,-7.515049934387,,,,,-5.551899909973,,,,,-10.000949859619,,,,,-7.890700340271,,,,,0.000000000000,,,,,-8.936549663544,,,,,-11.635849475861
11.275,,,,,-0.926760867269,,,,,-0.251072276423,,,,,-1.364749207023,,,,,-2.456156389369,,,,,-2.926891918352,,,,,-4.399679729588,,,,,-5.740724882588,,,,,-2.037200450897,,,,,-7.513250350952,,,,,-5.551799774170,,,,,-10.013749599457,,,,,-7.890900611877,,,,,0.000000000000,,,,,-8.935749530792,,,,,-11.636449337006
11.375,,,,,-0.925366999380,,,,,-0.250628583972,,,,,-1.364822819052,,,,,-2.455273474552,,,,,-2.929822273707,,,,,-4.399532053284,,,,,-5.740626315854,,,,,-2.033600330353,,,,,-7.501950263977,,,,,-5.552099227905,,,,,-10.010149955750,,,,,-7.898800849915,,,,,0.000000000000,,,,,-8.935449600220,,,,,-11.636249542236
11.476,,,,,-0.925946709141,,,,,-0.250382114285,,,,,-1.364872050027,,,,,-2.454415003926,,,,,-2.930897987207,,,,,-4.400073689583,,,,,-5.740478348132,,,,,-2.031600475311,,,,,-7.506649971008,,,,,-5.552299499512,,,,,-10.006649971008,,,,,-7.901700973511,,,,,0.000000000000,,,,,-8.936549663544,,,,,-11.635949611664
11.576,,,,,-0.926107046886,,,,,-0.250838030316,,,,,-1.364896665515,,,,,-2.455567740505,,,,,-2.930823702487,,,,,-4.400319973276,,,,,-5.740330380410,,,,,-2.035299777985,,,,,-7.507949829102,,,,,-5.552399635315,,,,,-10.011349678040,,,,,-7.901500701904,,,,,0.000000000000,,,,,-8.937049865723,,,,,-11.635649681091
11.598,-0.925912171238,0.925912407752,-0.926982846230,-0.924935275593,,-0.250666782660,0.250666895523,-0.251072276423,-0.250320408713,,-1.364702461040,1.364702467746,-1.364896665515,-1.364503286581,,-2.455619272134,2.455619720355,-2.457996019406,-2.453016889777,,-2.929143452857,2.929143857256,-2.930897987207,-2.926817633632,,-4.399886570324,4.399886587560,-4.400369042190,-4.399187396983,,-5.740389496926,5.740389503954,-5.740724882588,-5.739935642990,,-2.033910274506,2.033911228180,-2.037200450897,-2.031099796295,,-7.506370067596,7.506371974945,-7.515049934387,-7.498450279236,,-5.551609516144,5.551609516144,-5.552399635315,-5.550799369812,,-10.011559486389,10.011561393738,-10.021249771118,-10.000949859619,,-7.896970748901,7.896971702576,-7.901700973511,-7.890700340271,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,-8.936169624329,8.936169624329,-8.937149524689,-8.934749603271,,-11.635769844055,11.635769844055,-11.636449337006,-11.634849548340,
11.678,,,,,-0.926711460187,,,,,-0.250480725667,,,,,-1.364945896490,,,,,-2.456377205791,,,,,-2.929710846626,,,,,-4.400270669581,,,,,-5.740280979422,,,,,-2.032400608063,,,,,-7.512849807739,,,,,-5.552599906921,,,,,-10.014649868011,,,,,-7.898500442505,,,,,0.000000000000,,,,,-8.936949729919,,,,,-11.635549545288
11.779,,,,,-0.924947627364,,,,,-0.250714854240,,,,,-1.364921281002,,,,,-2.453115017414,,,,,-2.927077276417,,,,,-4.400467649579,,,,,-5.740478348132,,,,,-2.034300327301,,,,,-7.498550415039,,,,,-5.552499771118,,,,,-10.001349925995,,,,,-7.891400337219,,,,,0.000000000000,,,,,-8.937349796295,,,,,-11.635949611664
11.879,,,,,-0.927217176961,,,,,-0.251207793614,,,,,-1.364945896490,,,,,-2.456401649982,,,,,-2.927336919202,,,,,-4.399926013280,,,,,-5.740922251298,,,,,-2.038300037384,,,,,-7.516949653625,,,,,-5.552599906921,,,,,-10.014749526978,,,,,-7.892100334167,,,,,0.000000000000,,,,,-8.936249732971,,,,,-11.636849403381
11.982,,,,,-0.926773219040,,,,,-0.250456043438,,,,,-1.364970277544,,,,,-2.458388412996,,,,,-2.928820844928,,,,,-4.399433680675,,,,,-5.741169020997,,,,,-2.032200336456,,,,,-7.513350486755,,,,,-5.552699089050,,,,,-10.022849559784,,,,,-7.896100997925,,,,,0.000000000000,,,,,-8.935249805450,,,,,-11.637349605560
12.082,,,,,-0.925662971328,,,,,-0.250801124507,,,,,-1.365117970469,,,,,-2.454316876290,,,,,-2.931268703336,,,,,-4.400024385889,,,,,-5.741316988719,,,,,-2.035000324249,,,,,-7.504349708557,,,,,-5.553299903870,,,,,-10.006249904633,,,,,-7.902700424194,,,,,0.000000000000,,,,,-8.936449527740,,,,,-11.637649536133
12.183,,,,,-0.926181039873,,,,,-0.251146205576,,,,,-1.365191582499,,,,,-2.456328083494,,,,,-2.931046202911,,,,,-4.400221365887,,,,,-5.740971652286,,,,,-2.037800312042,,,,,-7.508549690247,,,,,-5.553599357605,,,,,-10.014449596405,,,,,-7.902100563049,,,,,0.000000000000,,,,,-8.936849594116,,,,,-11.636949539185
12.284,,,,,-0.926427840010,,,,,-0.250813465621,,,,,-1.365191582499,,,,,-2.458020580555,,,,,-2.929859416067,,,,,-4.400418345885,,,,,-5.740823684564,,,,,-2.035100460052,,,,,-7.510550498962,,,,,-5.553599357605,,,,,-10.021349906921,,,,,-7.898900985718,,,,,0.000000000000,,,,,-8.937249660492,,,,,-11.636649608612
12.385,,,,,-0.927180239286,,,,,-0.251306404996,,,,,-1.365314425503,,,,,-2.453605538640,,,,,-2.928338701718,,,,,-4.400763002186,,,,,-5.740527513878,,,,,-2.039100170135,,,,,-7.516650199890,,,,,-5.554099082947,,,,,-10.003349781036,,,,,-7.894801139832,,,,,0.000000000000,,,,,-8.937949657440,,,,,-11.636049270630
12.485,,,,,-0.925206661636,,,,,-0.251195452499,,,,,-1.365363656478,,,,,-2.456941293506,,,,,-2.927670846707,,,,,-4.400418345885,,,,,-5.740823684564,,,,,-2.038199901581,,,,,-7.500650405884,,,,,-5.554299354553,,,,,-10.016949653625,,,,,-7.893000602722,,,,,0.000000000000,,,,,-8.937249660492,,,,,-11.636649608612
12.587,,,,,-0.927525618315,,,,,-0.250640925087,,,,,-1.365314425503,,,,,-2.458854490032,,,,,-2.928969060632,,,,,-4.399827405891,,,,,-5.740922251298,,,,,-2.033700466156,,,,,-7.519450187683,,,,,-5.554099082947,,,,,-10.024749755859,,,,,-7.896500587463,,,,,0.000000000000,,,,,-8.936049461365,,,,,-11.636849403381
12.598,-0.926383385400,0.926383757950,-0.927525618315,-0.924947627364,,-0.250876299525,0.250876477649,-0.251306404996,-0.250456043438,,-1.365127699448,1.365127709233,-1.365363656478,-1.364921281002,,-2.456234914870,2.456235638951,-2.458854490032,-2.453115017414,,-2.929009881854,2.929010210918,-2.931268703336,-2.927077276417,,-4.400177086474,4.400177101429,-4.400763002186,-4.399433680675,,-5.740823637516,5.740823645402,-5.741316988719,-5.740280979422,,-2.035610198975,2.035611629486,-2.039100170135,-2.032200336456,,-7.510190010071,7.510193347931,-7.519450187683,-7.498550415039,,-5.553339481354,5.553339481354,-5.554299354553,-5.552499771118,,-10.014069557190,10.014072418213,-10.024749755859,-10.001349925995,,-7.896610736847,7.896611690521,-7.902700424194,-7.891400337219,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,-8.936759948730,8.936759948730,-8.937949657440,-8.935249805450,,-11.636649131775,11.636649131775,-11.637649536133,-11.635549545288,
12.688,,,,,-0.926945908555,,,,,-0.251306404996,,,,,-1.365363656478,,,,,-2.454954530493,,,,,-2.930675486783,,,,,-4.399876709585,,,,,-5.741316988719,,,,,-2.039100170135,,,,,-7.514750480652,,,,,-5.554299354553,,,,,-10.008849620819,,,,,-7.901101112366,,,,,0.000000000000,,,,,-8.936149597168,,,,,-11.637649536133
12.788,,,,,-0.926230446954,,,,,-0.251047594194,,,,,-1.365486499483,,,,,-2.457431931691,,,,,-2.930935129567,,,,,-4.400369042190,,,,,-5.741267587730,,,,,-2.037000179291,,,,,-7.508950233459,,,,,-5.554799079895,,,,,-10.018949985504,,,,,-7.901801109314,,,,,0.000000000000,,,,,-8.937149524689,,,,,-11.637549400330
12.891,,,,,-0.926736163728,,,,,-0.250788783392,,,,,-1.365535730458,,,,,-2.458118708192,,,,,-2.929747988987,,,,,-4.400566022188,,,,,-5.741021053275,,,,,-2.034900188446,,,,,-7.513050079346,,,,,-5.554999351501,,,,,-10.021749973297,,,,,-7.898600578308,,,,,0.000000000000,,,,,-8.937549591064,,,,,-11.637049674988
12.992,,,,,-0.926921205014,,,,,-0.251232475843,,,,,-1.365535730458,,,,,-2.456524338768,,,,,-2.928338701718,,,,,-4.401058354793,,,,,-5.740675716842,,,,,-2.038500308990,,,,,-7.514550209045,,,,,-5.554999351501,,,,,-10.015249729156,,,,,-7.894801139832,,,,,0.000099999997,,,,,-8.938549518585,,,,,-11.636349678040
13.093,,,,,-0.927661252519,,,,,-0.250751760049,,,,,-1.365683188949,,,,,-2.457603625816,,,,,-2.927374061562,,,,,-4.401304638486,,,,,-5.740478348132,,,,,-2.034599781036,,,,,-7.520549774170,,,,,-5.555599212646,,,,,-10.019649982452,,,,,-7.892200469971,,,,,0.000000000000,,,,,-8.939049720764,,,,,-11.635949611664
13.193,,,,,-0.925477930043,,,,,-0.250875053660,,,,,-1.365732419925,,,,,-2.459197878282,,,,,-2.929377272858,,,,,-4.400369042190,,,,,-5.740724882588,,,,,-2.035600185394,,,,,-7.502849578857,,,,,-5.555799484253,,,,,-10.026149749756,,,,,-7.897601127625,,,,,0.000000000000,,,,,-8.937149524689,,,,,-11.636449337006
13.294,,,,,-0.927895700886,,,,,-0.251725415217,,,,,-1.365806266387,,,,,-2.454979091641,,,,,-2.931083345272,,,,,-4.400270669581,,,,,-5.741119620008,,,,,-2.042500019073,,,,,-7.522450447083,,,,,-5.556099891663,,,,,-10.008949756622,,,,,-7.902200698853,,,,,0.000000000000,,,,,-8.936949729919,,,,,-11.637249469757
13.397,,,,,-0.929844574995,,,,,-0.252378671546,,,,,-1.367403928744,,,,,-2.458020580555,,,,,-2.933976558266,,,,,-4.403963516288,,,,,-5.745115689474,,,,,-2.047800540924,,,,,-7.538249969482,,,,,-5.562599182129,,,,,-10.021349906921,,,,,-7.910000801086,,,,,0.000000000000,,,,,-8.944449901581,,,,,-11.645349502563
13.498,,,,,-0.929449906519,,,,,-0.252501847622,,,,,-1.368829751554,,,,,-2.464397824334,,,,,-2.935645842057,,,,,-4.411004318620,,,,,-5.751677081687,,,,,-2.048799991608,,,,,-7.535050392151,,,,,-5.568399429321,,,,,-10.047349929810,,,,,-7.914501190186,,,,,0.000000000000,,,,,-8.958749771118,,,,,-11.658649444580
13.598,-0.927462565468,0.927463547546,-0.929844574995,-0.925477930043,,-0.251400889613,0.251401664854,-0.252501847622,-0.250751760049,,-1.366153019159,1.366153469613,-1.368829751554,-1.365363656478,,-2.457914278863,2.457915711279,-2.464397824334,-2.454954530493,,-2.930794931897,2.930795967119,-2.935645842057,-2.927374061562,,-4.402086923769,4.402088199814,-4.411004318620,-4.399876709585,,-5.742599663162,5.742600713291,-5.751677081687,-5.740478348132,,-2.039866924286,2.039873123169,-2.048799991608,-2.034599781036,,-7.518939018250,7.518947124481,-7.538249969482,-7.502849578857,,-5.557510375977,5.557512283325,-5.568399429321,-5.554299354553,,-10.020916938782,10.020922660828,-10.047349929810,-10.008849620819,,-7.901422977448,7.901425838470,-7.914501190186,-7.892200469971,,0.000011111111,0.000033333334,0.000000000000,0.000099999997,,-8.940638542175,8.940641403198,-8.958749771118,-8.936149597168,,-11.640249252319,11.640252113342,-11.658649444580,-11.635949611664,
13.599,,,,,-0.929955623293,,,,,-0.252797681768,,,,,-1.368657677574,,,,,-2.462877021398,,,,,-2.934273343412,,,,,-4.411792003833,,,,,-5.753157229393,,,,,-2.051200389862,,,,,-7.539150238037,,,,,-5.567699432373,,,,,-10.041149616241,,,,,-7.910800933838,,,,,0.000000000000,,,,,-8.960349559784,,,,,-11.661649703979
13.701,,,,,-0.930991760382,,,,,-0.253549431944,,,,,-1.369198515000,,,,,-2.461822412457,,,,,-2.933494415057,,,,,-4.412185963828,,,,,-5.752861058706,,,,,-2.057300090790,,,,,-7.547550201416,,,,,-5.569899559021,,,,,-10.036849975586,,,,,-7.908700942993,,,,,0.000000000000,,,,,-8.961149692535,,,,,-11.661049365997
13.803,,,,,-0.931719456117,,,,,-0.253758995822,,,,,-1.369345973492,,,,,-2.466163770925,,,,,-2.935052271767,,,,,-4.411939680136,,,,,-5.752663689996,,,,,-2.059000492096,,,,,-7.553449630737,,,,,-5.570499420166,,,,,-10.054549694061,,,,,-7.912900924683,,,,,0.000000000000,,,,,-8.960649490356,,,,,-11.660649299622
13.903,,,,,-0.929474492424,,,,,-0.254067053547,,,,,-1.369493431984,,,,,-2.462141239558,,,,,-2.936721201820,,,,,-4.411398278616,,,,,-5.752663689996,,,,,-2.061500072479,,,,,-7.535249710083,,,,,-5.571099281311,,,,,-10.038149833679,,,,,-7.917400360107,,,,,0.000000000000,,,,,-8.959549903870,,,,,-11.660649299622
14.004,,,,,-0.931509828926,,,,,-0.253475502791,,,,,-1.369444435442,,,,,-2.462901582547,,,,,-2.937240487390,,,,,-4.411348974922,,,,,-5.752959860683,,,,,-2.056700229645,,,,,-7.551750183105,,,,,-5.570899963379,,,,,-10.041249752045,,,,,-7.918800354004,,,,,0.000000000000,,,,,-8.959449768066,,,,,-11.661249637604
14.105,,,,,-0.931312435871,,,,,-0.254140982700,,,,,-1.369665505963,,,,,-2.466090204437,,,,,-2.936572986116,,,,,-4.411201298618,,,,,-5.753255796127,,,,,-2.062099933624,,,,,-7.550149917603,,,,,-5.571799278259,,,,,-10.054249763489,,,,,-7.917000770569,,,,,0.000000000000,,,,,-8.959149837494,,,,,-11.661849498749
14.205,,,,,-0.930905415624,,,,,-0.254079394661,,,,,-1.369812964455,,,,,-2.463146843161,,,,,-2.934310485772,,,,,-4.411151994924,,,,,-5.752910459694,,,,,-2.061600208282,,,,,-7.546850204468,,,,,-5.572399139404,,,,,-10.042249679565,,,,,-7.910901069641,,,,,0.000000000000,,,,,-8.959049701691,,,,,-11.661149501801
14.305,,,,,-0.930831422638,,,,,-0.253672725554,,,,,-1.369616509422,,,,,-2.463392103774,,,,,-2.933309056992,,,,,-4.412136660134,,,,,-5.752318353564,,,,,-2.058300495148,,,,,-7.546250343323,,,,,-5.571599960327,,,,,-10.043249607086,,,,,-7.908201217651,,,,,0.000000000000,,,,,-8.961049556732,,,,,-11.659949302673
14.407,,,,,-0.931744159658,,,,,-0.254091735776,,,,,-1.369788583401,,,,,-2.465599683210,,,,,-2.933568699777,,,,,-4.412038287525,,,,,-5.752071819108,,,,,-2.061700344086,,,,,-7.553649902344,,,,,-5.572299957275,,,,,-10.052249908447,,,,,-7.908901214600,,,,,0.000000000000,,,,,-8.960849761963,,,,,-11.659449577332
